Project,Segment,ClassName,CBO,DIT,ILCOM,LOC,LOD,NOM
WELLY-NEWS,18,GeotaggingVote,2,0,3,37,1,6
WELLY-NEWS,18,LocationParameterFilter,4,1,1,82,1,2
WELLY-NEWS,18,UrlWordsGenerator,0,0,0,31,1,2
WELLY-NEWS,18,PublisherParameterFilter,3,1,1,22,1,1
WELLY-NEWS,18,TagParameterFilter,3,1,1,21,1,1
WELLY-NEWS,18,ContentModelBuilderServiceTest.java,0,0,0,111,1,7
WELLY-NEWS,18,AutoTagController,10,0,2,99,1,3
WELLY-NEWS,18,UserImpl,1,2,8,111,1,20
WELLY-NEWS,18,RequestObjectLoadingFilter,2,0,1,30,1,3
WELLY-NEWS,18,TwitterMention,2,0,2,35,1,4
WELLY-NEWS,18,PublishedResourceImpl,4,2,1,22,1,3
WELLY-NEWS,18,AdminFeedController.java,0,0,0,69,1,1
WELLY-NEWS,18,RequestFilter,6,0,1,65,1,3
WELLY-NEWS,18,RequestAttributeFilter,0,0,0,5,1,1
WELLY-NEWS,18,FeedItemFetcher,1,0,0,5,1,1
WELLY-NEWS,18,GeotaggedModelBuilderTest,5,0,1,122,1,10
WELLY-NEWS,18,ResourceImpl,4,1,15,146,1,32
WELLY-NEWS,18,IndexRebuildController,3,0,1,35,1,1
WELLY-NEWS,18,Newsitem,5,2,0,18,1,8
WELLY-NEWS,18,WhakaokoFeedSyncService,4,0,1,42,1,2
WELLY-NEWS,18,JsonCallbackNameValidatorTest,1,0,0,15,1,2
WELLY-NEWS,18,WhakaokoFeedItemMapper,3,0,0,21,1,2
WELLY-NEWS,18,AdminUrlBuilderTest,2,0,1,75,1,8
WELLY-NEWS,18,WhakaokoFeedReader,5,1,1,31,1,1
WELLY-NEWS,18,PublisherAutoGatherController,9,0,1,97,1,4
WELLY-NEWS,18,Geocode,0,0,2,132,1,20
WELLY-NEWS,18,Website,3,1,0,9,1,3
WELLY-NEWS,18,Site,0,0,1,17,1,2
WELLY-NEWS,18,AdminIndexController,2,0,1,24,1,1
WELLY-NEWS,18,User,1,1,0,26,1,19
WELLY-NEWS,18,Feed,2,2,0,21,1,9
WELLY-NEWS,18,TagEditControllerTest.java,0,0,0,86,1,3
WELLY-NEWS,18,AcceptanceWidgetFactoryTest,2,0,1,20,1,2
WELLY-NEWS,18,PublisherContentCount,0,0,2,37,1,5
WELLY-NEWS,18,WhakaoroService,0,0,2,86,1,4
WELLY-NEWS,18,Watchlist,4,3,0,20,1,1
WELLY-NEWS,18,TagContentCount,0,0,1,29,1,5
WELLY-NEWS,18,ColumnSplitterTest,0,0,0,40,1,5
WELLY-NEWS,18,FeedReaderUpdateService,6,0,1,33,1,1
WELLY-NEWS,18,ElasticSearchBackedResourceDAO,9,0,10,600,1,59
WELLY-NEWS,18,CachingRssfeedNewsitemService,2,0,0,13,1,1
WELLY-NEWS,18,RssUrlBuilder,5,0,1,148,1,30
WELLY-NEWS,18,UrlCleanerTests,2,0,1,56,1,6
WELLY-NEWS,18,AdminRequestFilterTest.java,0,0,0,132,1,9
WELLY-NEWS,18,LiveRssfeedNewsitemService,4,0,2,32,1,4
WELLY-NEWS,18,LoggedInUserFilter,2,0,1,50,1,3
WELLY-NEWS,18,Tag,2,0,14,172,1,32
WELLY-NEWS,18,GoogleMapsDisplayCleanerTest,1,0,1,48,1,3
WELLY-NEWS,18,AdminFeedControllerTest.java,0,0,0,58,1,2
WELLY-NEWS,18,ArchiveLink,0,0,2,44,1,4
WELLY-NEWS,18,RssfeedNewsitemService,4,0,2,62,1,4
WELLY-NEWS,18,Commentable,2,0,0,7,1,3
WELLY-NEWS,18,ElasticSearchIndexUpdateService,2,0,1,66,1,4
WELLY-NEWS,18,PublicTaggingController.java,0,0,0,73,1,2
WELLY-NEWS,18,RobotsAwareHttpFetcherTest,5,0,1,41,1,5
WELLY-NEWS,18,DiscoveredFeed,1,0,3,55,1,6
WELLY-NEWS,18,UrlFiltersTest,1,0,0,10,1,1
WELLY-NEWS,18,DiscoveredFeedRepository,3,0,1,24,1,1
WELLY-NEWS,18,Supression,0,0,2,29,1,4
WELLY-NEWS,18,UrlParserTest,1,0,0,10,1,1
WELLY-NEWS,18,SubmissionProcessingServiceTest.java,0,0,0,86,1,4
WELLY-NEWS,18,PublishedResource,2,1,0,8,1,3
WELLY-NEWS,18,KeywordSearchService,2,0,0,21,1,4
WELLY-NEWS,18,OsmId,0,0,1,24,1,3
WELLY-NEWS,18,PublisherNewsitemCountService,1,0,2,58,1,3
WELLY-NEWS,18,FrontendContentUpdater,2,0,1,18,1,1
WELLY-NEWS,18,LoginResourceOwnershipServiceTest,5,0,1,30,1,3
WELLY-NEWS,18,UrlBuilderTest,3,0,1,73,1,9
WELLY-NEWS,18,NewsitemImpl,10,3,5,76,1,12
WELLY-NEWS,18,PublisherGuessingService,4,0,2,39,1,2
WELLY-NEWS,18,FeedReader,11,0,2,94,1,5
WELLY-NEWS,18,Image,0,0,3,47,1,6
WELLY-NEWS,18,ContentControllerTest,3,0,1,54,1,5
WELLY-NEWS,18,SpamFilterTest,3,0,1,29,1,3
WELLY-NEWS,18,ResourceFactory,11,0,0,35,1,6
WELLY-NEWS,18,SiteInformation,0,0,6,61,1,9
WELLY-NEWS,18,ContentUpdateServiceTest,6,0,1,64,1,3
WELLY-NEWS,18,SigninControllerTest.java,0,0,0,78,1,4
WELLY-NEWS,18,FeedImpl,5,3,1,73,1,11
WELLY-NEWS,18,ContentDedupingServiceTest,3,0,1,30,1,2
WELLY-NEWS,18,HandTaggingDAO,4,0,1,99,1,10
WELLY-NEWS,18,FeedAcceptanceDecider,6,0,1,99,1,6
WELLY-NEWS,18,Twit,0,0,6,80,1,12
WELLY-NEWS,18,RssUrlBuilderTest,3,0,1,21,1,2
WELLY-NEWS,18,HandTaggingServiceTest,7,0,1,49,1,4
WELLY-NEWS,18,HandTaggingService,5,0,1,39,1,2
WELLY-NEWS,18,Resource,3,0,0,49,1,31
WELLY-NEWS,18,FeedReaderRunner,6,0,2,45,1,3
WELLY-NEWS,18,PublicTaggingControllerTest.java,0,0,0,81,1,4
WELLY-NEWS,18,Comment,0,0,2,26,1,4
WELLY-NEWS,18,FeedItemAcceptor,4,0,1,29,1,2
WELLY-NEWS,18,WebsiteImpl,5,2,2,42,1,5
WELLY-NEWS,18,WordpressDotComCommentFeedGuesserTest,2,0,1,14,1,2
WELLY-NEWS,18,UnresolvableLocationException,0,0,0,9,1,0
WELLY-NEWS,18,WordpressCommentFeedGuesserTest,2,0,1,12,1,1
WELLY-NEWS,18,SubmissionProcessor,1,0,0,5,1,1
WELLY-NEWS,18,TextureCommentFeedDetectorTest,2,0,1,13,1,1
WELLY-NEWS,18,TagDAO,1,0,1,85,1,11
WELLY-NEWS,18,EyeOfTheFishCommentFeedDetectorTest,2,0,1,18,1,2
WELLY-NEWS,18,CommentFeed,2,0,5,60,1,10
WELLY-NEWS,18,UrlProcessor,3,1,1,27,1,1
WELLY-NEWS,18,LinkCheckerProcessor,1,0,0,5,1,1
WELLY-NEWS,18,DateRegexCommentFeedDetectorTest,2,0,1,17,1,2
WELLY-NEWS,18,BlogspotCommentFeedDetectorTest,2,0,1,18,1,2
WELLY-NEWS,18,ConsumerThread,2,0,0,24,1,1
WELLY-NEWS,18,ResourceEditController.java,0,0,0,484,1,15
WELLY-NEWS,18,WellingtonScoopCommentFeedDetectorTest,2,0,1,18,1,2
WELLY-NEWS,18,LinkCheckerListener,4,0,0,49,1,0
WELLY-NEWS,18,SpringContextIT,0,0,0,9,1,1
WELLY-NEWS,18,ElasticSearchIT,2,0,1,157,1,7
WELLY-NEWS,18,ElasticSearchIndexRebuildService,3,0,1,70,1,3
WELLY-NEWS,18,AcceptanceWidgetFactory,1,0,0,20,1,1
WELLY-NEWS,18,ProfileController,6,0,1,102,1,5
WELLY-NEWS,18,UrlStack,0,0,1,37,1,3
WELLY-NEWS,18,FeedAutodiscoveryProcesser,11,1,2,100,1,4
WELLY-NEWS,18,TagsWidgetFactory,5,0,3,89,1,4
WELLY-NEWS,18,ArchiveLinksService,2,0,1,31,1,2
WELLY-NEWS,18,AnonUserService,3,0,1,28,1,1
WELLY-NEWS,18,PublisherGuessingServiceTest,6,0,1,76,1,5
WELLY-NEWS,18,ShowBrokenDecisionService,2,0,1,16,1,1
WELLY-NEWS,18,GeocodeToPlaceMapper,1,0,0,16,1,1
WELLY-NEWS,18,CancelController.java,0,0,0,27,1,1
WELLY-NEWS,18,TagModificationServiceTest,4,0,1,29,1,3
WELLY-NEWS,18,CommonAttributesModelBuilder,1,0,2,58,1,5
WELLY-NEWS,18,ContentDedupingService,1,0,1,17,1,1
WELLY-NEWS,18,CommonModelObjectsService,1,0,1,16,1,1
WELLY-NEWS,18,FrontendImageTest,0,0,0,9,1,1
WELLY-NEWS,18,LinkChecker,6,0,1,84,1,2
WELLY-NEWS,18,JsonCallbackNameValidator,0,0,1,11,1,1
WELLY-NEWS,18,UrlWordsGeneratorTest,4,0,1,30,1,3
WELLY-NEWS,18,ContentController,3,0,1,38,1,2
WELLY-NEWS,18,GoogleMapsDisplayCleaner,0,0,2,53,1,4
WELLY-NEWS,18,WatchlistModelBuilder,4,1,1,53,1,4
WELLY-NEWS,18,TagTest,1,0,0,22,1,1
WELLY-NEWS,18,ContentHasChangedProcesser,3,1,1,48,1,3
WELLY-NEWS,18,ContentRetrievalService,15,0,3,273,1,55
WELLY-NEWS,18,FeedAutodiscoveryProcesserTest,9,0,1,61,1,3
WELLY-NEWS,18,UrlFilters,0,0,1,71,1,10
WELLY-NEWS,18,LinkCheckerScheduler,3,0,1,52,1,2
WELLY-NEWS,18,RelatedTagsService,7,0,2,76,1,10
WELLY-NEWS,18,ContentModelBuilderService,3,0,1,76,1,2
WELLY-NEWS,18,RobotsAwareHttpFetcher,4,1,1,30,1,1
WELLY-NEWS,18,ExtractorTestCase,0,0,0,18,1,1
WELLY-NEWS,18,TextTrimmer,0,0,0,14,1,1
WELLY-NEWS,18,SnapshotBodyExtractor,1,0,1,42,1,2
WELLY-NEWS,18,HttpFetchResult,0,0,2,22,1,3
WELLY-NEWS,18,RssLinkExtractorTest,1,0,1,32,1,2
WELLY-NEWS,18,SuggestionsModelBuilder,4,1,1,59,1,4
WELLY-NEWS,18,EscapeTools,0,0,1,14,1,2
WELLY-NEWS,18,LinkExtractor,0,0,0,5,1,1
WELLY-NEWS,18,OsmIdParserTest,1,0,0,31,1,3
WELLY-NEWS,18,CompositeLinkExtractor,1,1,1,21,1,1
WELLY-NEWS,18,ModelBuilder,0,0,0,11,1,4
WELLY-NEWS,18,RobotExclusionService,2,0,1,27,1,1
WELLY-NEWS,18,GeotaggedNewsitemExtractor,0,0,0,24,1,2
WELLY-NEWS,18,UrlCleaner,2,0,1,32,1,2
WELLY-NEWS,18,FlickrServiceTest,3,0,1,51,1,4
WELLY-NEWS,18,RssLinkExtractor,1,1,1,37,1,1
WELLY-NEWS,18,FeedAttributeSetterTest.java,0,0,0,51,1,4
WELLY-NEWS,18,NominatimResolveOsmIdCachingServiceWrapper,0,0,2,29,1,3
WELLY-NEWS,18,SearchModelBuilder,4,1,1,79,1,4
WELLY-NEWS,18,StandardHttpFetcher,2,1,2,82,1,6
WELLY-NEWS,18,OsmIdParser,0,0,0,10,1,1
WELLY-NEWS,18,PublisherPageAttributeSetterTest.java,0,0,0,57,1,4
WELLY-NEWS,18,BaseAjaxController,0,0,1,19,1,2
WELLY-NEWS,18,CachingNominatimGeocodingService,3,1,2,23,1,2
WELLY-NEWS,18,SubmissionProcessingService,16,0,5,207,1,15
WELLY-NEWS,18,HttpFetcherUrlInputStreamFactory,2,0,2,23,1,2
WELLY-NEWS,18,HttpFetcher,1,0,0,6,1,1
WELLY-NEWS,18,TagAjaxController,2,1,1,25,1,2
WELLY-NEWS,18,NominatimResolveAddressCachingServiceWrapper,0,0,2,28,1,3
WELLY-NEWS,18,HibernateResourceDAO,11,0,1,253,1,35
WELLY-NEWS,18,LocationParameterFilterTest.java,0,0,0,73,1,4
WELLY-NEWS,18,CachingNominatimResolveOsmIdService,1,0,0,9,1,0
WELLY-NEWS,18,CachingUrlResolverService,0,0,2,49,1,3
WELLY-NEWS,18,GeoCodeService,0,0,0,6,1,2
WELLY-NEWS,18,PublisherAjaxController,2,1,1,27,1,2
WELLY-NEWS,18,LoginController.java,0,0,0,34,1,2
WELLY-NEWS,18,SupressionService,1,0,1,26,1,2
WELLY-NEWS,18,CachingNominatimResolveAddressService,1,0,0,9,1,0
WELLY-NEWS,18,UrlParameterEncoder,0,0,1,13,1,1
WELLY-NEWS,18,UrlParser,0,0,0,14,1,1
WELLY-NEWS,18,TwitterApiFactory,0,0,2,36,1,5
WELLY-NEWS,18,HibernateBackedUserDAO,1,0,1,59,1,8
WELLY-NEWS,18,FlickrApi,0,0,1,51,1,3
WELLY-NEWS,18,SpamFilter,1,0,0,13,1,1
WELLY-NEWS,18,TweetDAO,1,0,1,30,1,3
WELLY-NEWS,18,FlickrService,2,0,1,47,1,2
WELLY-NEWS,18,SimplePageController,9,0,1,128,1,8
WELLY-NEWS,18,SupressionDAO,1,0,1,49,1,4
WELLY-NEWS,18,RequestFilterTest.java,0,0,0,229,1,16
WELLY-NEWS,18,AdminRequestFilter,7,0,1,159,1,3
WELLY-NEWS,18,PublisherPageAttributeSetter,4,1,1,34,1,1
WELLY-NEWS,18,RabbitConnectionFactory,0,0,1,16,1,1
WELLY-NEWS,18,ClickThroughController,1,0,1,37,1,1
WELLY-NEWS,18,TwitterLoginHandler.java,0,0,0,154,1,5
WELLY-NEWS,18,LinkCheckerQueue,1,0,1,28,1,1
WELLY-NEWS,18,FeedAttributeSetter,4,1,1,36,1,1
WELLY-NEWS,18,FeednewsItemToNewsitemServiceTest,5,0,2,31,1,2
WELLY-NEWS,18,LoginResourceOwnershipService,5,0,1,24,1,1
WELLY-NEWS,18,TagModificationService,3,0,1,30,1,2
WELLY-NEWS,18,CommentFeedGuesser,0,0,0,7,1,2
WELLY-NEWS,18,WordpressCommentFeedGuesser,1,1,0,25,1,3
WELLY-NEWS,18,FeedItemAcceptorTest,7,0,1,40,1,4
WELLY-NEWS,18,WordpressDotComCommentFeedGuesser,1,1,0,15,1,2
WELLY-NEWS,18,TagPageAttributeSetter,3,1,1,56,1,2
WELLY-NEWS,18,DateRegexCommentFeedDetector,1,1,1,10,1,1
WELLY-NEWS,18,ContentUpdateService,4,0,1,52,1,2
WELLY-NEWS,18,WellingtonScoopCommentFeedDetector,1,1,1,10,1,1
WELLY-NEWS,18,AttributeSetter,0,0,0,5,1,1
WELLY-NEWS,18,SigninController.java,0,0,0,108,1,4
WELLY-NEWS,18,UrlProcessorTest.java,0,0,0,38,1,2
WELLY-NEWS,18,EyeOfTheFishCommentFeedDetector,1,1,1,10,1,1
WELLY-NEWS,18,TextureCommentFeedDetector,1,1,0,9,1,1
WELLY-NEWS,18,GenericCommentFeedDetector,1,1,1,20,1,3
WELLY-NEWS,18,CommentFeedDetector,0,0,0,5,1,1
WELLY-NEWS,18,SigninHandler,1,0,0,9,1,4
WELLY-NEWS,18,BlogspotCommentFeedDetector,1,1,0,7,1,1
WELLY-NEWS,18,CombinerPageAttributeSetter,6,1,1,51,1,1
WELLY-NEWS,18,CommentFeedGuesserService,1,0,1,20,1,1
WELLY-NEWS,18,ElasticSearchClientFactory,0,0,1,41,1,2
WELLY-NEWS,18,PageParameterFilter,1,1,0,16,1,1
WELLY-NEWS,18,ProfileControllerTest.java,0,0,0,92,1,6
WELLY-NEWS,18,CommentFeedDetectorService,1,0,1,24,1,1
WELLY-NEWS,18,ContentDeletionService,14,0,2,95,1,5
WELLY-NEWS,18,TagEditController.java,0,0,0,239,1,8
WELLY-NEWS,18,FeedsTagsTagVoter,1,1,0,8,1,1
WELLY-NEWS,18,ResourceParameterFilter,3,1,1,52,1,3
WELLY-NEWS,18,FeedTagAncestorTagVoter,1,1,0,8,1,1
WELLY-NEWS,18,TaggingVoter,0,0,0,5,1,1
WELLY-NEWS,18,TimingAspect,1,0,1,42,0.5,1
WELLY-NEWS,18,PublishersTagAncestorTagVoter,1,1,0,8,1,1
WELLY-NEWS,18,AncestorTagVoter,1,1,0,8,1,1
JAVAUTIL,18,IOUtils,0,0,0,24,0.75,3
JAVAUTIL,18,Reference,0,0,1,15,1,2
JAVAUTIL,18,SynchronizedMap,2,2,0,7,0,0
JAVAUTIL,18,EnhancerUtilsTest,4,0,1,112,0.75,3
JAVAUTIL,18,InnerTestMapIterator,4,4,0,46,1,9
JAVAUTIL,18,SynchronizedCollection,3,2,0,9,0.5,1
JAVAUTIL,18,NullableTest,0,0,0,14,0.6666666667,2
JAVAUTIL,18,CountingScheduledThreadAdaptor,2,0,0,36,1,1
JAVAUTIL,18,AbstractTestBag,1,2,0,478,0.8,24
JAVAUTIL,18,AbstractTestMap,7,2,2,1691,0.1846153846,64
JAVAUTIL,18,XMLPersistenceProvider,2,0,0,27,0.6666666667,2
JAVAUTIL,18,AbstractTestSortedBag,1,3,0,17,0,0
JAVAUTIL,18,FileLockCounter,3,1,1,39,1,2
JAVAUTIL,18,FileLockProvider,5,0,1,68,0.5,1
JAVAUTIL,18,CountingScheduledFutureAdaptor,1,0,1,56,1,7
JAVAUTIL,18,ManagedScheduledExecutorService,4,1,1,149,0.8571428571,6
JAVAUTIL,18,PersistenceProvider,1,0,0,11,0.6666666667,2
JAVAUTIL,18,EmptyMapMutator,0,0,0,21,0.75,3
JAVAUTIL,18,AbstractTestIterableMap,3,3,0,140,0.8,4
JAVAUTIL,18,DummyMap,0,0,0,47,1,12
JAVAUTIL,18,SynchronizedQueueFacade,3,0,0,73,0.8333333333,5
JAVAUTIL,18,InnerTestOrderedMapIterator,4,5,0,42,1,8
JAVAUTIL,18,SerializablePersistenceProvider,2,0,0,45,0.6666666667,2
JAVAUTIL,18,AbstractTestList,5,3,0,1316,0.0612244898,48
JAVAUTIL,18,MapPerformance,1,0,1,159,0.5,3
JAVAUTIL,18,SynchronizedReadWriteContainer,6,0,0,66,0.8571428571,6
JAVAUTIL,18,CompressedPersistenceProvider,5,0,1,35,0.6666666667,2
JAVAUTIL,18,FileBackedNumber,2,2,0,7,0.5,1
JAVAUTIL,18,TestTypedCollection,1,1,0,57,0.8,4
JAVAUTIL,18,SynchronizedContainer,5,0,0,32,0.6666666667,2
JAVAUTIL,18,SynchronizedListFacade,4,0,0,122,0.9166666667,11
JAVAUTIL,18,FileUtils,0,0,2,112,0.875,15
JAVAUTIL,18,AbstractTestOrderedMap,4,4,0,188,0.625,7
JAVAUTIL,18,FileBackedMappedLong,4,5,1,36,0.8,4
JAVAUTIL,18,TestTreeMap,1,3,1,41,0.8333333333,5
JAVAUTIL,18,ThreadUtils,2,0,0,17,0.6666666667,2
JAVAUTIL,18,AbstractTestMapEntry,0,0,1,134,0.3,9
JAVAUTIL,18,ExceptionReportingCallable,0,0,1,27,0.5,1
JAVAUTIL,18,OS,1,0,0,15,1,2
JAVAUTIL,18,TestMapValues,2,3,0,74,1,14
JAVAUTIL,18,FileBackedMappedInteger,4,5,1,36,0.8,4
JAVAUTIL,18,InputStreamAdapter,1,0,2,48,0.75,3
JAVAUTIL,18,TestArrayList,1,4,1,47,0.8333333333,5
JAVAUTIL,18,FileBackedInteger,1,3,0,6,0,0
JAVAUTIL,18,AbstractTestSortedBidiMap,7,5,0,594,0.9473684211,18
JAVAUTIL,18,ThreadAdapter,0,0,1,38,0.75,3
JAVAUTIL,18,TestMapKeySet,3,4,0,54,1,11
JAVAUTIL,18,SimpleFacade,1,0,1,41,0.8,4
JAVAUTIL,18,Facade,0,0,0,9,0.6666666667,2
JAVAUTIL,18,AbstractFileBackedMappedNumber,4,4,1,63,0.8888888889,8
JAVAUTIL,18,SynchronizedCollectionFacade,4,0,0,162,0.9333333333,14
JAVAUTIL,18,SimpleContainer,4,0,0,17,0.5,1
JAVAUTIL,18,GZIPCompressionProvider,3,2,1,46,0.6666666667,2
JAVAUTIL,18,FileBackedLong,1,3,0,6,0,0
JAVAUTIL,18,ReadWriteContainer,3,0,0,9,0.6666666667,2
JAVAUTIL,18,ZIPCompressionProvider,3,2,0,26,0.6666666667,2
JAVAUTIL,18,FileBackedUnmappedLong,4,5,1,36,0.8,4
JAVAUTIL,18,LazyContainer,1,0,1,50,0.8,4
JAVAUTIL,18,AbstractTestListIterator,1,3,0,263,0.1333333333,14
JAVAUTIL,18,CompressionProvider,1,0,0,17,0.8,4
JAVAUTIL,18,TestLinkedList,2,4,0,208,0.1333333333,14
JAVAUTIL,18,TestAbstractLinkedList,2,4,0,161,0.8571428571,6
JAVAUTIL,18,SimpleReadWriteContainer,4,0,0,22,0.6666666667,2
JAVAUTIL,18,TestBidiMapIterator,4,4,0,42,1,8
JAVAUTIL,18,ContainerException,0,0,0,13,0,0
JAVAUTIL,18,AbstractCompressionProvider,2,1,0,27,0.6666666667,2
JAVAUTIL,18,Container,3,0,0,7,0.5,1
JAVAUTIL,18,TestListIterator,3,4,0,31,1,6
JAVAUTIL,18,AbstractFileBackedUnmappedNumber,3,4,0,54,0.8333333333,5
JAVAUTIL,18,ContainerAction,1,0,0,7,0.5,1
JAVAUTIL,18,TestInverseBidiMap,2,4,1,56,1,12
JAVAUTIL,18,TestMapEntrySet,3,4,0,155,1,15
JAVAUTIL,18,LocalTestNode,0,0,2,97,0,7
JAVAUTIL,18,Containers,6,0,0,24,0.8,4
JAVAUTIL,18,AbstractCompositeLockFactory,1,1,0,9,0.5,1
JAVAUTIL,18,ZLIBCompressionProvider,2,2,1,61,0.6666666667,2
JAVAUTIL,18,ReadWriteLockProvider,1,1,0,16,0.8,4
JAVAUTIL,18,CompressionException,0,0,0,13,0,0
JAVAUTIL,18,AbstractTestOrderedMapIterator,2,4,0,139,0.3333333333,5
JAVAUTIL,18,SynchronizedMapFacade,5,0,0,205,0.9411764706,16
JAVAUTIL,18,TestBidiMapEntrySet,4,5,0,62,1,1
JAVAUTIL,18,PersistentSet,1,0,0,6,0,0
JAVAUTIL,18,PersistentList,0,0,0,6,0,0
JAVAUTIL,18,SynchronizedDeque,1,0,0,7,0,0
JAVAUTIL,18,AbstractFileBackedNumber,6,3,1,120,0.9375,15
JAVAUTIL,18,SimpleReadWriteLockProvider,2,2,1,104,0.9,9
JAVAUTIL,18,FileBackedUnmappedInteger,4,5,1,36,0.8,4
JAVAUTIL,18,AbstractTestCollection,4,2,1,1292,0.0243902439,40
JAVAUTIL,18,OrderedLockFactory,2,1,0,8,0.5,1
JAVAUTIL,18,AbstractTestIterator,1,2,0,178,0,10
JAVAUTIL,18,OrderedLock,1,1,0,8,0.5,1
JAVAUTIL,18,BulkTestSubList,2,4,1,69,1,11
JAVAUTIL,18,CompositeLock,0,0,0,8,0.5,1
JAVAUTIL,18,ForcingFileChannelProviderFacade,4,2,0,44,0.8333333333,5
JAVAUTIL,18,BulkTestSuiteMaker,1,0,1,203,0.3636363636,10
JAVAUTIL,18,FileChannelProvider,2,1,0,10,0.6666666667,2
JAVAUTIL,18,SynchronizedReadWriteLockProvider,2,3,0,48,0.8,4
JAVAUTIL,18,TestBidiOrderedMapIterator,5,4,0,42,1,8
JAVAUTIL,18,SimpleFileChannelProvider,2,3,1,37,0.8,4
JAVAUTIL,18,SynchronizedDequeFacade,4,0,0,205,0.9444444444,17
JAVAUTIL,18,SynchronizedLockProvider,1,2,0,44,0.8,4
JAVAUTIL,18,ReopeningFileChannelProvider,3,4,0,15,0.5,1
JAVAUTIL,18,SynchronizedQueue,1,0,0,7,0,0
JAVAUTIL,18,EmptySetMutator,0,0,1,32,0.8,4
JAVAUTIL,18,BulkTest,1,0,1,229,0,4
JAVAUTIL,18,AbstractFileChannelProviderFactory,1,1,0,12,0,0
JAVAUTIL,18,SynchronizedList,2,0,0,9,0.5,1
JAVAUTIL,18,FileChannelVisitor,0,0,0,7,0.5,1
JAVAUTIL,18,FileChannelProviderFactory,1,0,0,8,0.5,1
JAVAUTIL,18,AbstractTestOrderedBidiMap,4,4,0,166,0.8333333333,5
JAVAUTIL,18,BasicOrderedLockFactory,3,3,1,121,0.8,4
JAVAUTIL,18,AbstractFileChannelProvider,2,2,3,81,0.9166666667,11
JAVAUTIL,18,LockProvider,0,0,0,10,0.6666666667,2
JAVAUTIL,18,AbstractTestSet,1,3,0,167,0,12
JAVAUTIL,18,AbstractTestBidiMap,5,3,1,572,0.75,27
JAVAUTIL,18,AbstractTestMapIterator,1,3,0,327,0.2941176471,16
JAVAUTIL,18,SimpleObservableNotificationProvider,4,0,0,20,0.5,1
JAVAUTIL,18,SimpleLockProvider,1,1,1,45,0.8,4
JAVAUTIL,18,ObservableNotificationProvider,3,0,0,7,0.5,1
JAVAUTIL,18,TestNullComparator2,2,4,0,28,0.75,3
JAVAUTIL,18,AbstractOrderedLock,1,2,0,10,0.5,1
JAVAUTIL,18,Collections,13,0,0,84,0.9230769231,12
JAVAUTIL,18,AbstractOrderedLockFactory,3,2,0,10,0.5,1
JAVAUTIL,18,TestNullComparator1,2,4,0,28,0.75,3
JAVAUTIL,18,CompositeLockFactory,1,0,0,12,0.75,3
JAVAUTIL,18,CopyOnNotifyNotificationProvider,4,0,0,20,0.5,1
JAVAUTIL,18,TestNullComparator,3,3,0,77,0.5,1
JAVAUTIL,18,UnmappedElement,2,0,0,20,1,1
JAVAUTIL,18,Element,0,0,0,14,1,1
JAVAUTIL,18,EqualityComparator,0,0,0,7,0.5,1
JAVAUTIL,18,TestSortedSetSubSet,4,5,3,128,1,13
JAVAUTIL,18,AbstractTestObject,1,1,0,304,0.44,24
JAVAUTIL,18,ThreadedCopyOnNotifyNotificationProvider,6,0,1,42,0.5,1
JAVAUTIL,18,FileBackedUnmappedArrayList,13,0,1,412,0.9615384615,25
JAVAUTIL,18,FileBackedUnmappedLongTest,3,2,0,11,0.5,1
JAVAUTIL,18,NoArgConstructorDescriptor,1,0,3,33,0.75,3
JAVAUTIL,18,SynchronizedFacade,2,2,1,87,0.8333333333,5
JAVAUTIL,18,AbstractFileBackedNumberTest,2,0,1,81,0.75,3
JAVAUTIL,18,Observable,2,0,0,22,0.8888888889,8
JAVAUTIL,18,PersistentMap,0,0,0,6,0,0
JAVAUTIL,18,SynchronizedMethodInterceptor,3,3,1,45,0.75,3
JAVAUTIL,18,FileBackedCollection,2,1,0,10,0.6666666667,2
JAVAUTIL,18,AbstractFileBackedLongTest,3,1,0,18,0.6666666667,2
JAVAUTIL,18,AbstractTestComparator,1,2,0,203,0.0625,15
JAVAUTIL,18,PersistenceException,0,0,0,13,0,0
JAVAUTIL,18,DelegatingCallback,0,0,1,17,0.5,1
JAVAUTIL,18,AbstractTestSortedSet,4,4,0,284,0,9
JAVAUTIL,18,AbstractFileBackedIntegerTest,3,1,0,18,0.6666666667,2
JAVAUTIL,18,FileBackedSet,2,0,0,6,0,0
JAVAUTIL,18,SynchronizedReadWriteFacade,3,4,1,76,0.8333333333,5
JAVAUTIL,18,PersistentCollection,0,0,0,6,0,0
JAVAUTIL,18,ConstructorDescriptor,0,0,0,14,0.75,3
JAVAUTIL,18,FileBackedMappedLongTest,3,2,0,11,0.5,1
JAVAUTIL,18,FileBackedList,1,0,0,6,0,0
JAVAUTIL,18,SimpleObservable,6,0,1,72,0.8888888889,8
JAVAUTIL,18,FileBackedMappedIntegerTest,3,2,0,11,0.5,1
JAVAUTIL,18,FileBackedUnmappedIntegerTest,4,2,0,11,0.5,1
JAVAUTIL,18,Iterators,4,0,0,27,0.8,4
JAVAUTIL,18,ThreadedObservableNotificationProvider,6,0,1,40,0.5,1
JAVAUTIL,18,TestSubMap,2,5,1,60,1,4
JAVAUTIL,18,UnmodifiableIterator,1,0,0,24,0.75,3
